StudentID,Name,Electronics,Programming,Database,Data Science,Math,Eng
S02923,Student_2923,43,72,95,48,84,61
S02924,Student_2924,55,87,41,45,84,58
S02925,Student_2925,94,47,93,88,40,76
S02926,Student_2926,75,73,41,48,66,44
S02927,Student_2927,54,98,59,89,51,44
S02928,Student_2928,67,70,54,81,48,50
S02929,Student_2929,48,79,43,86,49,74
S02930,Student_2930,73,78,71,47,80,68
S02931,Student_2931,85,55,67,69,93,57
S02932,Student_2932,40,44,85,93,75,48
S02933,Student_2933,94,72,85,80,98,52
S02934,Student_2934,55,90,41,89,51,64
S02935,Student_2935,76,68,90,59,59,71
S02936,Student_2936,83,87,50,68,70,48
S02937,Student_2937,48,84,47,67,56,49
S02938,Student_2938,80,74,88,78,65,72
S02939,Student_2939,66,80,91,53,41,91
S02940,Student_2940,55,97,80,58,54,82
S02941,Student_2941,91,87,61,46,69,70
S02942,Student_2942,64,43,71,77,48,87
S02943,Student_2943,72,68,55,78,61,91
S02944,Student_2944,97,82,46,57,80,71
S02945,Student_2945,93,63,93,91,69,51
S02946,Student_2946,90,64,60,66,62,99
S02947,Student_2947,66,55,61,46,63,74
S02948,Student_2948,87,84,69,87,82,75
S02949,Student_2949,44,98,51,68,83,66
S02950,Student_2950,48,58,73,56,93,95
S02951,Student_2951,55,88,90,53,91,83
S02952,Student_2952,73,67,95,64,62,64
S02953,Student_2953,79,51,40,90,88,60
S02954,Student_2954,90,81,97,68,79,41
S02955,Student_2955,92,87,85,41,71,51
S02956,Student_2956,92,53,84,46,69,51
S02957,Student_2957,41,48,89,94,80,47
S02958,Student_2958,71,55,40,63,68,90
S02959,Student_2959,46,73,43,82,76,71
S02960,Student_2960,64,93,54,60,91,87
S02961,Student_2961,89,47,94,50,61,52
S02962,Student_2962,49,95,80,89,99,73
S02963,Student_2963,96,96,51,44,53,41
S02964,Student_2964,50,87,48,66,45,74
S02965,Student_2965,95,91,76,99,49,41
S02966,Student_2966,58,61,61,44,53,50
S02967,Student_2967,63,65,87,63,64,65
S02968,Student_2968,46,63,89,64,65,96
S02969,Student_2969,44,68,73,91,77,44
S02970,Student_2970,49,56,56,68,41,74
S02971,Student_2971,78,74,74,63,96,63
S02972,Student_2972,60,53,96,75,84,88
S02973,Student_2973,45,67,60,71,84,89
S02974,Student_2974,47,66,95,67,67,57
S02975,Student_2975,55,45,65,91,92,41
S02976,Student_2976,76,72,82,58,83,73
S02977,Student_2977,75,94,64,89,86,45
S02978,Student_2978,65,46,94,93,48,44
S02979,Student_2979,61,72,58,96,89,87
S02980,Student_2980,90,78,51,65,50,63
S02981,Student_2981,66,89,65,81,89,53
S02982,Student_2982,47,99,64,99,89,55
S02983,Student_2983,58,84,68,82,66,96
S02984,Student_2984,52,78,62,65,74,65
S02985,Student_2985,91,46,81,43,49,89
S02986,Student_2986,47,51,51,50,49,97
S02987,Student_2987,72,59,63,90,93,52
S02988,Student_2988,45,55,59,75,46,73
S02989,Student_2989,59,81,51,46,60,62
S02990,Student_2990,61,90,67,71,54,66
S02991,Student_2991,74,74,41,64,57,69
S02992,Student_2992,97,52,99,48,47,56
S02993,Student_2993,99,48,69,92,84,42
S02994,Student_2994,76,45,68,56,56,66
S02995,Student_2995,93,73,75,99,79,77
S02996,Student_2996,69,62,51,64,84,87
S02997,Student_2997,97,55,60,71,70,84
S02998,Student_2998,85,66,64,94,61,91
S02999,Student_2999,56,64,55,68,45,72
S03000,Student_3000,51,55,92,67,71,68
S03001,Student_3001,60,75,40,89,61,56
S03002,Student_3002,90,99,71,43,75,65
S03003,Student_3003,77,90,77,49,92,98
S03004,Student_3004,45,41,72,73,54,47
S03005,Student_3005,52,80,59,49,91,98
S03006,Student_3006,81,80,79,71,55,55
S03007,Student_3007,53,84,78,52,63,97
S03008,Student_3008,87,55,67,58,67,90
S03009,Student_3009,83,63,67,53,61,44
S03010,Student_3010,75,59,98,85,90,43
S03011,Student_3011,63,86,55,81,61,54
S03012,Student_3012,76,44,86,93,66,99
S03013,Student_3013,48,57,74,44,49,54
S03014,Student_3014,48,87,42,89,51,92
S03015,Student_3015,70,89,60,76,72,43
S03016,Student_3016,47,65,76,41,83,54
S03017,Student_3017,78,87,96,67,41,99
S03018,Student_3018,47,82,53,64,49,70
S03019,Student_3019,96,43,44,79,47,63
S03020,Student_3020,92,87,98,93,75,87
S03021,Student_3021,60,54,83,74,90,62
S03022,Student_3022,57,91,64,89,73,98
S03023,Student_3023,85,58,55,46,97,99
S03024,Student_3024,55,90,70,63,41,61
S03025,Student_3025,56,56,59,63,75,63
S03026,Student_3026,86,71,47,44,77,79
S03027,Student_3027,60,78,78,71,49,55
S03028,Student_3028,90,92,85,67,73,99
S03029,Student_3029,80,58,66,59,59,91
S03030,Student_3030,75,95,87,82,78,62
S03031,Student_3031,41,77,53,47,75,58
S03032,Student_3032,75,94,79,56,83,59
S03033,Student_3033,97,80,74,67,95,96
S03034,Student_3034,84,42,68,73,82,76
S03035,Student_3035,69,98,80,61,70,76
S03036,Student_3036,72,50,48,86,99,47
S03037,Student_3037,73,82,61,91,98,97
S03038,Student_3038,46,77,67,90,76,98
S03039,Student_3039,85,89,54,93,71,52
S03040,Student_3040,48,97,89,59,68,72
S03041,Student_3041,66,67,81,63,82,67
S03042,Student_3042,78,65,41,93,76,95
S03043,Student_3043,85,77,50,45,81,98
S03044,Student_3044,60,98,72,73,99,83
S03045,Student_3045,59,70,43,67,74,51
S03046,Student_3046,62,81,72,93,74,46
S03047,Student_3047,70,91,89,89,64,76
S03048,Student_3048,59,46,52,88,62,88
S03049,Student_3049,50,68,51,65,54,70
S03050,Student_3050,44,99,44,99,46,80
S03051,Student_3051,88,59,51,70,97,56
S03052,Student_3052,60,80,77,40,89,54
S03053,Student_3053,77,70,46,57,86,86
S03054,Student_3054,58,48,69,69,54,79
S03055,Student_3055,84,46,76,90,47,74
S03056,Student_3056,99,72,77,61,51,71
S03057,Student_3057,46,65,41,78,87,96
S03058,Student_3058,74,66,86,77,56,64
S03059,Student_3059,75,77,54,77,46,88
S03060,Student_3060,70,80,97,95,75,68
S03061,Student_3061,55,90,68,73,72,55
S03062,Student_3062,55,89,58,71,96,58
S03063,Student_3063,58,86,96,43,51,66
S03064,Student_3064,53,66,86,56,79,55
S03065,Student_3065,43,44,57,93,77,46
S03066,Student_3066,65,65,83,59,56,67
S03067,Student_3067,90,74,64,60,64,92
S03068,Student_3068,79,63,85,98,86,53
S03069,Student_3069,74,51,47,76,77,83
S03070,Student_3070,90,40,72,65,75,45
S03071,Student_3071,54,40,73,55,69,46
S03072,Student_3072,58,49,91,53,49,62
S03073,Student_3073,62,80,99,78,82,98
S03074,Student_3074,69,87,56,88,56,59
S03075,Student_3075,69,81,87,64,79,72
S03076,Student_3076,73,99,40,60,94,75
S03077,Student_3077,65,81,84,73,67,57
S03078,Student_3078,46,78,82,80,89,95
S03079,Student_3079,63,56,84,80,75,92
S03080,Student_3080,53,82,67,71,41,71
S03081,Student_3081,74,64,46,67,90,62
S03082,Student_3082,62,84,62,87,43,50
S03083,Student_3083,62,46,92,83,50,88
S03084,Student_3084,52,60,75,97,66,64
S03085,Student_3085,88,44,86,45,74,67
S03086,Student_3086,62,49,78,74,64,91
S03087,Student_3087,97,59,54,78,84,90
S03088,Student_3088,60,50,90,46,62,42
S03089,Student_3089,61,59,47,97,45,51
S03090,Student_3090,48,83,58,80,51,62
S03091,Student_3091,79,91,84,95,62,92
S03092,Student_3092,67,74,52,99,58,96
S03093,Student_3093,93,47,81,73,68,76
S03094,Student_3094,86,86,48,65,63,95
S03095,Student_3095,91,99,90,68,43,57
S03096,Student_3096,83,51,51,87,86,75
S03097,Student_3097,55,80,55,54,87,61
S03098,Student_3098,64,61,61,45,84,63
S03099,Student_3099,87,86,41,80,78,81
S03100,Student_3100,78,97,60,54,52,59
S03101,Student_3101,86,66,62,84,96,43
S03102,Student_3102,59,58,72,70,46,97
S03103,Student_3103,82,63,93,68,45,67
S03104,Student_3104,71,95,76,95,72,67
S03105,Student_3105,75,82,81,57,66,94
S03106,Student_3106,44,54,84,48,43,40
S03107,Student_3107,60,69,89,69,78,60
S03108,Student_3108,67,43,85,64,40,70
S03109,Student_3109,42,53,51,60,65,62
S03110,Student_3110,95,98,80,84,78,57
S03111,Student_3111,69,67,44,47,77,99
S03112,Student_3112,51,79,51,68,81,47
S03113,Student_3113,87,81,45,86,91,80
S03114,Student_3114,59,84,95,60,89,71
S03115,Student_3115,52,45,98,86,58,74
S03116,Student_3116,75,99,40,56,79,62
S03117,Student_3117,96,88,94,84,73,80
S03118,Student_3118,75,56,64,85,46,45
S03119,Student_3119,86,70,84,74,64,85
S03120,Student_3120,50,87,60,68,77,41
S03121,Student_3121,66,91,73,59,70,92
S03122,Student_3122,97,99,44,55,75,41
S03123,Student_3123,73,95,97,75,54,47
S03124,Student_3124,96,99,80,65,50,48
S03125,Student_3125,49,93,99,85,81,73
S03126,Student_3126,68,42,50,64,83,93
S03127,Student_3127,63,54,46,74,91,51
S03128,Student_3128,69,76,75,92,92,58
S03129,Student_3129,84,85,73,76,84,42
S03130,Student_3130,75,46,90,50,60,83
S03131,Student_3131,44,69,93,67,88,62
S03132,Student_3132,64,67,82,99,68,49
S03133,Student_3133,47,58,64,97,93,46
S03134,Student_3134,52,99,69,50,61,53
S03135,Student_3135,56,97,96,47,50,60
S03136,Student_3136,63,68,65,68,76,69
S03137,Student_3137,53,90,57,67,67,52
S03138,Student_3138,75,90,48,98,83,75
S03139,Student_3139,59,56,54,68,54,58
S03140,Student_3140,55,70,67,81,69,59
S03141,Student_3141,70,88,78,66,79,61
S03142,Student_3142,88,55,88,55,70,58
S03143,Student_3143,48,69,92,55,82,62
S03144,Student_3144,71,68,83,71,50,99
S03145,Student_3145,89,46,62,44,52,59
S03146,Student_3146,40,45,72,49,66,85
S03147,Student_3147,95,52,65,77,88,78
S03148,Student_3148,71,65,54,60,80,53
S03149,Student_3149,83,72,71,71,58,41
S03150,Student_3150,82,65,66,91,68,61
S03151,Student_3151,83,66,96,50,79,52
S03152,Student_3152,73,89,85,46,68,73
S03153,Student_3153,64,50,87,74,93,90
S03154,Student_3154,75,94,84,95,79,57
S03155,Student_3155,53,40,77,79,65,68
S03156,Student_3156,61,44,71,95,91,77
S03157,Student_3157,86,52,61,99,54,93
S03158,Student_3158,51,56,49,42,44,76
S03159,Student_3159,79,89,59,78,92,92
S03160,Student_3160,40,96,50,46,80,69
S03161,Student_3161,99,71,51,92,71,47
S03162,Student_3162,74,50,52,83,66,91
S03163,Student_3163,55,97,80,63,47,52
S03164,Student_3164,73,51,79,69,94,98
S03165,Student_3165,50,78,86,77,83,98
S03166,Student_3166,80,90,41,77,54,60
S03167,Student_3167,72,71,98,40,57,65
S03168,Student_3168,53,55,68,69,75,54
S03169,Student_3169,77,97,95,40,41,80
S03170,Student_3170,49,95,98,96,98,46
S03171,Student_3171,78,73,93,58,68,71
S03172,Student_3172,59,68,77,76,68,97
S03173,Student_3173,56,93,49,45,81,76
S03174,Student_3174,41,95,76,62,73,65
S03175,Student_3175,49,66,89,40,88,93
S03176,Student_3176,82,83,90,77,43,66
S03177,Student_3177,73,92,70,92,95,44
S03178,Student_3178,75,80,63,92,63,67
S03179,Student_3179,96,53,64,98,70,72
S03180,Student_3180,48,74,67,57,95,80
S03181,Student_3181,92,85,47,54,64,69
S03182,Student_3182,68,42,71,92,65,68
S03183,Student_3183,64,51,41,42,97,71
S03184,Student_3184,45,83,76,55,83,55
S03185,Student_3185,73,70,52,79,80,72
S03186,Student_3186,48,69,86,74,56,92
S03187,Student_3187,67,94,85,89,48,84
S03188,Student_3188,84,41,56,69,45,51
S03189,Student_3189,55,53,80,62,79,83
S03190,Student_3190,88,70,53,74,70,75
S03191,Student_3191,63,71,63,51,45,66
S03192,Student_3192,96,81,66,73,72,70
S03193,Student_3193,83,60,76,65,62,61
S03194,Student_3194,97,83,75,65,56,73
S03195,Student_3195,45,62,43,44,43,86
S03196,Student_3196,86,90,58,95,54,61
S03197,Student_3197,74,58,84,61,81,56
S03198,Student_3198,91,42,91,79,54,40
S03199,Student_3199,91,49,71,82,84,84
S03200,Student_3200,61,74,80,91,79,57
S03201,Student_3201,47,87,56,64,60,54
S03202,Student_3202,80,42,51,49,88,59
S03203,Student_3203,96,97,63,72,59,88
S03204,Student_3204,59,72,74,76,93,44
S03205,Student_3205,81,52,90,74,43,45
S03206,Student_3206,74,66,54,78,81,73
S03207,Student_3207,61,50,54,61,98,55
S03208,Student_3208,58,77,53,48,94,43
S03209,Student_3209,45,93,83,80,97,48
S03210,Student_3210,97,93,54,74,62,98
S03211,Student_3211,92,60,67,47,64,83
S03212,Student_3212,43,46,84,74,55,60
S03213,Student_3213,50,97,60,76,94,43
S03214,Student_3214,79,56,79,40,93,56
S03215,Student_3215,97,72,59,74,89,93
S03216,Student_3216,73,79,49,48,81,61
S03217,Student_3217,83,97,83,81,44,64
S03218,Student_3218,47,51,75,89,87,56
S03219,Student_3219,89,93,69,57,41,81
S03220,Student_3220,43,53,96,73,79,94
S03221,Student_3221,89,56,78,91,75,57
S03222,Student_3222,49,67,66,98,60,83
S03223,Student_3223,82,86,82,86,89,68
S03224,Student_3224,96,51,73,41,49,91
S03225,Student_3225,42,41,47,40,68,98
S03226,Student_3226,91,43,96,58,70,79
S03227,Student_3227,49,80,58,98,89,64
S03228,Student_3228,45,76,85,43,67,55
S03229,Student_3229,89,62,83,55,84,75
S03230,Student_3230,63,52,89,75,67,55
S03231,Student_3231,91,95,59,48,97,57
S03232,Student_3232,88,47,81,65,73,61
S03233,Student_3233,46,90,48,87,99,68
S03234,Student_3234,84,67,78,54,49,97
S03235,Student_3235,77,55,92,77,50,82
S03236,Student_3236,80,61,81,58,42,70
S03237,Student_3237,67,87,97,64,89,42
S03238,Student_3238,53,81,91,56,51,54
S03239,Student_3239,77,63,70,88,80,88
S03240,Student_3240,75,92,72,68,48,73
S03241,Student_3241,94,57,48,45,64,48
S03242,Student_3242,82,95,59,90,60,44
S03243,Student_3243,73,58,67,74,58,62
S03244,Student_3244,69,45,97,50,73,40
S03245,Student_3245,87,43,98,53,74,75
S03246,Student_3246,97,57,59,94,52,91
S03247,Student_3247,93,83,61,61,64,89
S03248,Student_3248,84,53,80,69,49,47
S03249,Student_3249,53,61,63,72,80,78
S03250,Student_3250,74,74,75,93,80,50
S03251,Student_3251,88,42,64,88,46,71
S03252,Student_3252,63,83,75,53,46,56
S03253,Student_3253,96,87,95,51,54,91
S03254,Student_3254,51,97,46,47,82,70
S03255,Student_3255,54,90,88,90,50,89
S03256,Student_3256,88,98,71,85,72,91
S03257,Student_3257,89,67,54,95,60,80
S03258,Student_3258,40,53,83,57,87,68
S03259,Student_3259,72,64,85,61,68,96
S03260,Student_3260,76,86,70,68,56,41
S03261,Student_3261,68,91,81,74,43,65
S03262,Student_3262,40,83,55,45,80,91
S03263,Student_3263,67,94,43,46,44,62
S03264,Student_3264,50,92,65,54,63,72
S03265,Student_3265,47,70,97,91,53,42
S03266,Student_3266,74,92,53,60,76,47
S03267,Student_3267,96,57,47,86,59,98
S03268,Student_3268,70,47,68,63,47,68
S03269,Student_3269,71,90,84,63,67,93
S03270,Student_3270,99,58,78,77,82,88
S03271,Student_3271,70,60,62,91,83,61
S03272,Student_3272,57,74,59,67,74,72
S03273,Student_3273,67,56,65,42,43,77
S03274,Student_3274,40,60,93,98,69,84
S03275,Student_3275,76,57,77,86,49,70
S03276,Student_3276,40,50,46,50,41,80
S03277,Student_3277,52,97,87,42,91,97
S03278,Student_3278,47,66,69,99,67,87
S03279,Student_3279,48,46,88,41,46,64
S03280,Student_3280,94,75,92,94,55,53
S03281,Student_3281,41,43,77,71,61,51
S03282,Student_3282,99,89,59,61,53,86
S03283,Student_3283,90,60,40,98,42,95
S03284,Student_3284,82,61,44,56,96,54
S03285,Student_3285,66,46,83,62,42,88
S03286,Student_3286,49,62,60,95,41,45
S03287,Student_3287,90,90,55,55,88,45
S03288,Student_3288,99,98,83,75,71,47
S03289,Student_3289,73,69,60,83,74,65
S03290,Student_3290,53,88,48,84,43,77
S03291,Student_3291,66,50,66,82,49,94
S03292,Student_3292,46,67,95,64,42,51
S03293,Student_3293,99,88,43,59,45,41
S03294,Student_3294,72,63,96,59,82,58
S03295,Student_3295,87,42,56,40,54,40
S03296,Student_3296,51,95,58,50,97,44
S03297,Student_3297,74,95,40,59,99,62
S03298,Student_3298,48,93,60,88,45,96
S03299,Student_3299,95,49,95,48,57,62
S03300,Student_3300,50,89,59,98,80,43
S03301,Student_3301,65,99,61,49,77,70
S03302,Student_3302,65,51,70,63,66,88
S03303,Student_3303,82,85,64,88,94,93
S03304,Student_3304,98,61,94,63,77,44
S03305,Student_3305,96,94,43,64,70,94
S03306,Student_3306,77,67,46,83,44,65
S03307,Student_3307,79,81,79,54,57,46
S03308,Student_3308,97,80,75,41,50,71
S03309,Student_3309,65,87,74,61,67,60
S03310,Student_3310,87,72,75,48,85,99
S03311,Student_3311,82,86,74,85,54,90
S03312,Student_3312,71,54,98,80,73,93
S03313,Student_3313,43,78,59,85,77,79
S03314,Student_3314,77,71,62,42,84,72
S03315,Student_3315,41,42,68,52,66,81
S03316,Student_3316,47,45,59,49,80,79
S03317,Student_3317,45,95,89,55,86,42
S03318,Student_3318,89,46,99,78,43,69
S03319,Student_3319,47,65,53,73,42,76
S03320,Student_3320,79,74,53,56,66,96
S03321,Student_3321,55,80,96,63,87,73
S03322,Student_3322,65,60,52,99,82,72
S03323,Student_3323,49,77,85,88,72,59
S03324,Student_3324,83,48,99,40,99,41
S03325,Student_3325,57,79,49,46,97,79
S03326,Student_3326,95,76,68,79,60,89
S03327,Student_3327,96,83,59,75,59,74
S03328,Student_3328,59,58,96,76,75,66
S03329,Student_3329,73,69,89,76,84,46
S03330,Student_3330,58,79,63,88,59,87
S03331,Student_3331,87,84,98,57,66,51
S03332,Student_3332,74,91,46,59,55,99
S03333,Student_3333,57,74,47,45,75,88
S03334,Student_3334,73,67,43,59,64,97
S03335,Student_3335,66,42,99,98,69,95
S03336,Student_3336,73,69,55,55,70,48
S03337,Student_3337,72,94,76,88,44,89
S03338,Student_3338,73,40,76,71,94,62
S03339,Student_3339,58,42,62,62,84,98
S03340,Student_3340,85,56,64,97,59,44
S03341,Student_3341,67,66,62,47,62,84
S03342,Student_3342,79,65,86,63,88,46
S03343,Student_3343,51,44,48,45,46,82
S03344,Student_3344,65,68,65,75,98,62
S03345,Student_3345,74,78,70,75,82,58
S03346,Student_3346,45,68,93,89,77,80
S03347,Student_3347,71,40,83,62,64,97
S03348,Student_3348,59,67,55,74,45,97
S03349,Student_3349,84,43,83,87,80,55
S03350,Student_3350,71,58,65,53,67,85
S03351,Student_3351,73,56,97,63,76,80
S03352,Student_3352,64,79,78,77,42,89
S03353,Student_3353,79,93,52,56,49,46
S03354,Student_3354,54,67,87,85,48,63
S03355,Student_3355,89,57,72,49,41,78
S03356,Student_3356,82,44,82,52,98,76
S03357,Student_3357,80,47,52,60,57,50
S03358,Student_3358,73,83,73,66,54,66
S03359,Student_3359,48,98,47,40,48,75
S03360,Student_3360,47,88,48,50,58,42
S03361,Student_3361,95,59,72,62,40,40
S03362,Student_3362,86,67,74,50,53,59
S03363,Student_3363,48,98,85,65,61,41
S03364,Student_3364,40,86,57,48,51,55
S03365,Student_3365,47,65,61,82,65,93
S03366,Student_3366,50,46,69,61,68,53
S03367,Student_3367,57,92,78,55,63,48
S03368,Student_3368,50,98,68,40,52,75
S03369,Student_3369,88,43,48,83,65,44
S03370,Student_3370,64,64,69,52,90,51
S03371,Student_3371,93,59,75,62,67,89
S03372,Student_3372,53,51,74,78,88,43
S03373,Student_3373,67,52,72,42,52,80
S03374,Student_3374,75,49,53,63,78,71
S03375,Student_3375,70,89,76,67,92,76
S03376,Student_3376,46,51,69,55,92,71
S03377,Student_3377,73,40,78,40,72,90
S03378,Student_3378,55,96,40,82,76,48
S03379,Student_3379,68,97,82,51,97,49
S03380,Student_3380,56,70,52,95,55,88
S03381,Student_3381,53,44,54,60,85,80
S03382,Student_3382,44,73,98,58,59,76
S03383,Student_3383,53,52,50,73,69,59
S03384,Student_3384,40,84,81,89,49,74
S03385,Student_3385,84,79,83,86,99,91
S03386,Student_3386,91,50,53,46,51,99
S03387,Student_3387,79,73,76,61,61,70
S03388,Student_3388,46,83,73,80,88,93
S03389,Student_3389,55,66,74,70,84,89
S03390,Student_3390,90,41,86,98,50,54
S03391,Student_3391,72,94,57,66,51,57
S03392,Student_3392,55,65,90,53,72,49
S03393,Student_3393,79,98,77,88,40,83
S03394,Student_3394,79,89,70,60,57,70
S03395,Student_3395,82,65,78,95,64,97
S03396,Student_3396,45,96,92,49,50,51
S03397,Student_3397,69,88,87,89,49,43
S03398,Student_3398,84,59,80,45,74,43
S03399,Student_3399,98,58,98,96,99,45
S03400,Student_3400,56,48,81,86,70,55
S03401,Student_3401,89,81,75,81,73,57
S03402,Student_3402,44,63,44,93,80,56
S03403,Student_3403,87,70,54,98,65,41
S03404,Student_3404,60,87,83,54,98,93
S03405,Student_3405,80,62,84,66,50,97
S03406,Student_3406,75,51,85,55,89,41
S03407,Student_3407,95,80,41,72,84,62
S03408,Student_3408,51,75,89,94,64,92
S03409,Student_3409,46,91,78,42,46,76
S03410,Student_3410,75,81,82,85,69,72
S03411,Student_3411,82,87,67,50,75,84
S03412,Student_3412,93,69,78,63,94,54
S03413,Student_3413,59,63,52,64,68,88
S03414,Student_3414,71,93,44,81,42,73
S03415,Student_3415,57,93,91,88,52,45
S03416,Student_3416,63,79,40,44,55,76
S03417,Student_3417,56,64,87,59,55,53
S03418,Student_3418,81,90,57,85,93,83
S03419,Student_3419,59,88,82,70,92,64
S03420,Student_3420,48,46,78,82,40,74
S03421,Student_3421,87,56,64,72,85,52
S03422,Student_3422,53,41,81,43,41,45
S03423,Student_3423,92,91,41,59,60,46
S03424,Student_3424,48,87,46,81,55,73
S03425,Student_3425,56,40,40,74,67,42
S03426,Student_3426,86,57,75,78,86,87
S03427,Student_3427,71,46,80,80,89,83
S03428,Student_3428,75,83,69,40,46,44
S03429,Student_3429,76,54,45,58,66,88
S03430,Student_3430,84,56,64,97,79,57
S03431,Student_3431,69,70,65,90,90,78
S03432,Student_3432,63,66,46,80,95,52
S03433,Student_3433,64,62,93,93,96,41
S03434,Student_3434,74,47,88,86,95,78
S03435,Student_3435,89,95,70,96,74,78
S03436,Student_3436,49,73,83,82,49,92
S03437,Student_3437,82,95,50,86,87,46
S03438,Student_3438,94,59,43,63,60,73
S03439,Student_3439,85,59,63,53,74,60
S03440,Student_3440,59,44,82,97,95,52
S03441,Student_3441,71,45,67,97,77,68
S03442,Student_3442,82,42,59,84,69,51
S03443,Student_3443,90,44,60,52,98,75
S03444,Student_3444,95,76,75,88,62,45
S03445,Student_3445,56,92,81,55,55,48
S03446,Student_3446,75,96,75,44,51,51
S03447,Student_3447,62,40,75,51,81,71
S03448,Student_3448,64,64,64,62,46,70
S03449,Student_3449,92,59,50,62,62,58
S03450,Student_3450,77,53,61,43,74,52
S03451,Student_3451,48,93,54,69,91,43
S03452,Student_3452,79,46,69,66,96,95
S03453,Student_3453,60,44,90,90,52,50
S03454,Student_3454,92,74,62,79,52,44
S03455,Student_3455,94,58,40,41,68,85
S03456,Student_3456,98,66,72,72,94,73
S03457,Student_3457,51,63,97,62,44,64
S03458,Student_3458,55,84,86,56,57,50
S03459,Student_3459,64,43,82,96,44,90
S03460,Student_3460,74,97,81,49,60,90
S03461,Student_3461,40,56,47,50,42,93
S03462,Student_3462,58,98,60,78,90,82
S03463,Student_3463,48,67,58,90,45,49
S03464,Student_3464,95,50,95,60,94,84
S03465,Student_3465,72,63,70,72,71,59
S03466,Student_3466,85,55,59,90,87,65
S03467,Student_3467,76,72,77,71,46,93
S03468,Student_3468,46,44,46,68,77,55
S03469,Student_3469,72,74,61,50,59,87
S03470,Student_3470,77,74,83,54,63,76
S03471,Student_3471,49,40,75,92,44,62
S03472,Student_3472,58,59,84,82,65,43
S03473,Student_3473,74,79,75,73,42,90
